q_tag,path,title,summary,created-on,last-modified
3652,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/faculty_and_staff/_profiles/Leon_KL_Chew,Dr. Leon KL Chew,nan,nan,nan
3653,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/faculty_and_staff/_profiles/Karen_Oremus,Karen Oremus,nan,nan,nan
3654,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/faculty_and_staff/_profiles/Janet_Bellotto1,Janet Bellotto,nan,nan,nan
3655,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/faculty_and_staff/_profiles/David_Howarth2,David Howarth,nan,nan,nan
3656,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/faculty_and_staff/_profiles/Dahlia_Mahmoud,Dhalia Mahmoud,nan,nan,nan
3657,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/faculty_and_staff/_profiles/Atteqa_Ali,Atteqa Ali,nan,nan,nan
3658,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/faculty_and_staff/index,Faculty and Staff,nan,nan,nan
3659,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/existing_students/index,For Existing Students,nan,nan,nan
3660,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/whats_on/index,Latest News,nan,nan,nan
3661,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/CACE-Friday-Lecture-Series-presents-martin,"The Palazzo Biscari Museum in Sicily. Collecting, Museums, and Contextualisation.  ",The CACE Friday Lecture Series is a new CACE Research Committee initiative for faculty to share their current research with colleagues.,nan,nan
3662,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/CACE-Friday-Lecture-Series-presents,The fragrant intangible cultural heritage of the U.A.E,"CACE Friday Lecture Series presents
 
Dr Francesca Bacci
Associate Professor of Art History (CACE)
 
The fragrant intangible cultural heritage of the U.A.E",nan,nan
3663,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/comet,A Rendezvous with COMET,"The College of Arts and Creative Enterprises invite you to attend:
A rendezvous with COMET
Opening: 1 February 2022 at 6pm (until 9pm) TBC
",nan,nan
3664,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/zu-cace-videos-work,Video Works 2021 Film Screening,CACE/Zayed University invites you attend Video Works film screening at the Maria Library Auditorium of Zayed University in Abu Dhabi Campus.,nan,nan
3665,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Anatomy_of_Design_Pedagogy,Anatomy of Design Pedagogy - learning by making,The exhibition charts the evolution of digital fabrication implementation in teaching at the College of Arts and Creative Enterprises (CACE) at Zayed University over an 8-year trajectory,nan,nan
3666,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/seeing,Seeing,With safer environment and covid restrictions loosened this fall semester CACE students return to studios in full force to revive the passion for create the work. Seeing and drawing is a part of a daily life of all creatives. ,nan,nan
3667,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/emaratalyoum,Lyrical Topographies Exhibition,"The College of Arts and Creative Enterprises is pleased to invite you to visit 
 
 
Lyrical Topographies
 
 
a creative photography exhibition of 11 students from Zayed University, Abu Dhabi, United Arab Emirates
",nan,nan
3668,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/painting-exhibition,showCACE: A STUDENT PAINTINT EXHIBITION,The college of arts and creative enterprises cordially invites you to A Student Painting Exhibition,nan,nan
3669,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Postdoctoral_Fellowship,Postdoctoral Fellowship in Product Lifecycle Management (PLM) at the CACE Digital Fabrication Lab ,The College of Arts and Creative Enterprises seeks a qualified candidate to fill a full-time Postdoctoral  Fellowship in Product Lifecycle Management (PLM) at the CACE Digital Fabrication Lab.,nan,nan
3670,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/lifestylehomedesign-diary-meet-the-uaes-emerging-talent,Design Diary: Meet the UAE's emerging talent,New fellows of Tashkeel's mentorship programme offer a glimpse into UAE’s design scene,nan,nan
3671,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/showCACE-I-Remember-an-Endless-Space,showCACE: I Remember an Endless Space,"Zayed University's College of Arts and Creative Enterprises is pleased to invite you to attend

showCACE: I Remember an Endless Space
",nan,nan
3672,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Visions-of-Sustainability,Visions of Sustainability,"Zayed University's College of Arts and Creative Enterprises is pleased to invite you to attend

Visions of Sustainability

Dates: 15 - 20 January, 2018
Hours: 9:00 am - 8:00 pm, daily
Location: Manarat Al Saadiyat
",nan,nan
3673,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Vision-Factory-Bespoke-Furniture-Contest-2017-winners-presentation,Vision Factory Bespoke Furniture Contest 2017 winners presentation,INVITATION | Vision Factory Bespoke Furniture Contest 2017 winners presentation @ Administration building 2nd floor - opening November 19_12:00,nan,nan
3674,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/showCACE-I-Remember-an-Endless-Space,showCACE: I Remember an Endless Space,"Zayed University's College of Arts and Creative Enterprises is pleased to invite you to attend

showCACE: I Remember an Endless Space
",nan,nan
3675,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/showCACE-Abu-Dhabi-Art-2017,showCACE: Abu Dhabi Art 2017,"Zayed University's College of Arts and Creative Enterprises is pleased to invite you to attend
showCACE: Abu Dhabi Art 2017
",nan,nan
3676,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/do-art-do-it-now,GUGGENHEIM ABU DHABI,"The evening includes: drumming by Kharsha, a fashion show by students and alumni from Zayed University's College of Arts and Creative Enterprises, ",nan,nan
3677,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Nimrud-mural-by-Alina-Gallo,Nimrud mural by Alina Gallo,"This Mural was created for the Happiness and Tolerance Initiative at Zayed University for the United Arab Emirates by Artist Alina Gallo, and sponsored by the College of Arts and Creative Enterprises and the office of Happiness and Tolerance. 

The College of Arts and Creative Enterprises (CACE) Zayed University is proud to be a Community Partner during Abu Dhabi Art 2016",nan,nan
3678,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/showcase-senior-2017-AbuDhabi,showCACE: senior exhibition - Abu Dhabi,"Dates: 25 April - 7 May, 2017 
Opening Reception: Tuesday 25 April from 7:30 -10:00pm
Location: Manarat Al Saadiyat, Gallery 3
For direction please click here",nan,nan
3679,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/showcase-senior-2017-Dubai,showCACE: senior exhibition - Dubai,"Dates: 9 - 13 May, 2017
Opening Reception: Tuesday 9 May from 7:00 -10:00pm
Location: d3 Dubai Design District, Building 6
For direction please click here",nan,nan
3680,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Jude_Kelly_CBE,CACE in conjunction with ADMAF proudly present international guest Jude Kelly CBE,"CACE in conjunction with ADMAF proudly present international guest Jude Kelly CBE,  Artistic Director of Southbank Centre, Britain’s largest cultural institution. ",nan,nan
3681,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Jessica_Walsh,Riwaq Al Fikr - Design for Social Change,CACE and Zayed University (Abu Dhabi) are proud to announce the Riwaq Al Fikr event taking place this coming March.,nan,nan
3682,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Alserkal-Avenue,Future Perfect Future @ Alserkal Avenue - Opening ,"Location: Warehouse 63, Alserkal Avenue
Opening Event: 13 March; 18:00 - 22:00
Dates: 13 - 18 March; 10:00 - 19:00

With Art Week Dubai around the corner the College of Arts and Creative Enterprises (CACE) Zayed University is proud to invite you to Future Perfect Future, a pop-up project curated by Walter Willems at Alserkal Avenue.",nan,nan
3683,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/CACETalks,CACE VISITING LECTURE SERIES PRESENTS: DR. TAIDA JASAREVIC-HEFFORD,"Remediate Perceptions:
Thoughts on Contemporary Printmaking
Tuesday, February 14
12:00-1:00 pm
CACE Seminar Exhibition Space
F6.0.020",nan,nan
3684,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Calligraphy-Art-Exhibition,Beautiful World Calligraphy Art Exhibition Opens,"The Exhibition, by the talented artist Narjes Noureddine, is in collaboration Zayed University, College of Arts and Creative Enterprises where Narjes is a fourth year student. It runs until 24th November in association with Abu Dhabi Art.",nan,nan
3685,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/alserkal,showCACE: Asma Khoory - Look Beyond Them,"Location: Warehouse 61, Alserkal Avenue
Opening Day: 13 November; 18:00 - 21:00
Dates: 14 - 19 November; 10:00 - 19:00
The College of Arts and Creative Enterprises (CACE) Zayed University opens showCACE: Asma Khoory - Look Beyond Them, a pop-up project at Alserkal Avenue.",nan,nan
3686,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/ADArt2016,showCACE: Abu Dhabi Art 2016,"Location: Booth # CP 16, Manarat Al Saadiyat
Opening Day: 15 November; 18:00 - 21:00
Dates: 16 - 19 November; 14:00 - 22:00

The College of Arts and Creative Enterprises (CACE) Zayed University is proud to be a Community Partner during Abu Dhabi Art 2016",nan,nan
3687,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/techshop,"Ann-Maree Reaney, Dean of the College of Arts and Creative Enterprises, was present at the signing of the Memorandum of Understanding with Ismael Touq, TechShop General Manager, during a signing ceremony held at TechShop Abu Dhabi. ","Established in 1977, the Award celebrates outstanding emerging creativity. Amid strong competition, Jumaanah ElHashemi, a graphic design student from Zayed University (Dubai) wind the 2016 Gulf Capital -ADMAF Creativity Award. Her innovative, local, typographic design project ‘Degree Typeface’ blends bold aesthetics and simplicity in a way that mirrors modern Arab art and design movement.
",nan,nan
3688,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/sultan,Sultan Sooud Al-Qassemi will speak on  The Politics of Arab Art ,"Tuesday 6 September  11.00am -12.30pm
Green Auditorium: Ground Floor Library Building AUH  (LIB-0-041F)
Refreshments provided. ",nan,nan
3689,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/emaratalyoum,Lyrical Topographies Exhibition,"The College of Arts and Creative Enterprises is pleased to invite you to visit 
 
 
Lyrical Topographies
 
 
a creative photography exhibition of 11 students from Zayed University, Abu Dhabi, United Arab Emirates
",nan,nan
3690,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/SE_dxb,Senior Exhibition Dubai,"Dates: May 12 - 21, 2016
Opening Date: May 12, 2016
Location: d3 Design District, Building 6, Dubai

The Senior Exhibition provides the students with an opportunity for a group show in a public venue, which gives students public recognition for their work in the disciplines of Animation, Graphic Design, Interior Design and Visual Arts. ",nan,nan
3691,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/SE_auh,Senior Exhibition Abu Dhabi,"Dates: May 10 - 28, 2016
Opening Date: May 10, 2016
Location: Manarat Al Saadiyat, Abu Dhabi

The Senior Exhibition provides the students with an opportunity for a group show in a public venue, which gives students public recognition for their work in the disciplines of Animation, Graphic Design, Interior Design and Visual Arts. ",nan,nan
3692,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/riwaq,Riwaq Al Fikr - Festival Debate,"This panel discussion, featuring guest speakers in discussion with students of the College of Arts and Creative Enterprise and the College of Communications and Media Sciences at Zayed University, will explore the growth of the Creative and Cultural Industries in the UAE over the last 10 years and discuss the challenges it faces in the years to come. ",nan,nan
3693,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/admaf,CACE Senior Student Jumaanah El Hashemi awarded 2016 Gulf Capital ADMAF Creativity Award,"Established in 1977, the Award celebrates outstanding emerging creativity. Amid strong competition, Jumaanah ElHashemi, a graphic design student from Zayed University (Dubai) wind the 2016 Gulf Capital -ADMAF Creativity Award. Her innovative, local, typographic design project ‘Degree Typeface’ blends bold aesthetics and simplicity in a way that mirrors modern Arab art and design movement.
",nan,nan
3694,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/caceexpo,Sheikh Nahayan Bin Mabarak Al Nahayan and Sheikha Lubna Al Qasimi inaugurate Zayed University CACE exhibition at Manarat Al Saadiyat ,"His Excellency Sheikh Nahayan Bin Mabarak Al Nahayan, Minister of Culture and Knowledge Development, and Her Excellency, Sheikha Lubna Bint Khaled Al Qasimi, Minister of State for Tolerance and President at Zayed University, inaugurated the College of Arts and Creative Enterprises (CACE) exhibition for Zayed University senior students at Manarat Al Saadiyat on Tuesday evening in Abu Dhabi.",nan,nan
3695,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_news_items/Akhbar_Al_Emarat,CACE Senior Student Exhibition at d3 Dubai Design District,CACE Senior Student Exhibition at d3 Dubai Design District,nan,nan
3696,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/about_us/accreditation,Accreditation,nan,nan,nan
3697,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/about_us/mission,"Vision, Mission, and Goals",nan,nan,nan
3698,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/index,College of Arts and Creative Enterprises,"College of Arts and Creative Enterprises, Zayed University College of Arts and Creative Enterprises, Zayed University Colleges",nan,nan
3699,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_Clusters/Patterns-of-the-MENA-Region,Patterns in the MENA Region,"Patterns in the MENA Region is a collection of projects exploring the visual and organizational elements of material culture, representation and community. The projects document and interpret knowledge gathered across creative developments in the UAE and MENA region to form an understanding of cultural identity...",nan,nan
3700,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_Clusters/research-lecture,Research Lecture,"The presentation will share a collection of projects exploring the visual and organizational elements of material culture, representation and community that were part of the research cluster the Patterns in the MENA Region. ",nan,nan
3701,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/_Clusters/projects/Jewelry,Jewelry: an indicator of social change within Emirati society,nan,nan,nan
3702,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/index,College of Arts and Creative Enterprises,"College of Arts and Creative Enterprises, Zayed University College of Arts and Creative Enterprises, Zayed University Colleges",nan,nan
3703,https://www.zu.ac.ae/main/en/css/index,Center for Student Success,nan,nan,nan
3704,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_technological_innovation/index,College of Technological Innovation,"College of Innovative Technology, Zayed University College of Innovative Technology, Zayed University Colleges",nan,nan
3705,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_natural_and_health_sciences/index,College of Natural and Health Sciences,"College of Sustainability Sciences and Humanities, Zayed University College of Sustainability Sciences and Humanities, Zayed University Colleges",nan,nan
3706,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/index,College of Humanities and Social Sciences,"College of Sustainability Sciences and Humanities, Zayed University College of Sustainability Sciences and Humanities, Zayed University Colleges",nan,nan
3707,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/index,College of Communication & Media Sciences,"College of Communication and Media Sciences, Zayed University College of Communication and Media Sciences, Zayed University Colleges",nan,nan
3708,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/index,College of Business,"College of Business, Zayed University College of Business, Zayed University Colleges",nan,nan
3709,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_arts_and_creative_enterprises/index,College of Arts and Creative Enterprises,"College of Arts and Creative Enterprises, Zayed University College of Arts and Creative Enterprises, Zayed University Colleges",nan,nan
3710,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_interdisciplinary_Studies/index,College of Interdisciplinary Studies,nan,nan,nan
3711,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_interdisciplinary_Studies/index,College of Interdisciplinary Studies,nan,nan,nan
3712,https://www.zu.ac.ae/main/en/colleges/index,Colleges,"Zayed University offers globally recognized bachelor degrees in Arts and Sciences, Business, Education, IT and Media. Our graduates are bi-lingual in English and Arabic, globally and culturally aware, prepared for leadership roles, and ready to meet the challenges of the twenty-first century.",nan,nan
3713,https://www.zu.ac.ae/main/en/2211018.index,"Zayed University, United Arab Emirates",most rapidly growing universities in the United Arab Emirates,nan,nan
3714,https://www.zu.ac.ae/main/en/student_orientation/honour_code,ZU Honor Code,nan,nan,nan
3715,https://www.zu.ac.ae/main/en/student_orientation/outcomes,ZU Learning Outcomes,nan,nan,nan
3716,https://www.zu.ac.ae/main/en/student_orientation/student_handbook,Student Handbook ,nan,nan,nan
3717,https://www.zu.ac.ae/main/en/student_orientation/orientation,Orientation Goals and Outcomes,nan,nan,nan
3718,https://www.zu.ac.ae/main/en/student_orientation/mission,Mission Statement,nan,nan,nan
3719,https://www.zu.ac.ae/main/en/student_orientation/welcome,Welcome to Zayed University!,nan,nan,nan
3720,https://www.zu.ac.ae/main/en/student_orientation/_outdated/index,Welcome to Zayed University!,nan,nan,nan
3721,https://www.zu.ac.ae/main/en/student_orientation/_outdated/laptop,Laptop Information,nan,nan,nan
3722,https://www.zu.ac.ae/main/en/student_orientation/_outdated/financial_aid,Financial Aid information,nan,nan,nan
3723,https://www.zu.ac.ae/main/en/2211018.index,"Zayed University, United Arab Emirates",most rapidly growing universities in the United Arab Emirates,nan,nan
3724,https://www.zu.ac.ae/main/en/CPDO/contact-us,Contact Us,nan,nan,nan
3725,https://www.zu.ac.ae/main/en/CPDO/lost,Lost and Found Services on Campus,nan,nan,nan
3726,https://www.zu.ac.ae/main/en/CPDO/gallery/index,Photo Gallery,nan,nan,nan
3727,https://www.zu.ac.ae/main/en/CPDO/ehs,EHSMS Accreditation,nan,nan,nan
3728,https://www.zu.ac.ae/main/en/CPDO/campuses/dxb-mediaCity-campus,Dubai - Media City Campus,nan,nan,nan
3729,https://www.zu.ac.ae/main/en/CPDO/campuses/dxb-knowledgeVillage-campus,Dubai - Knowledge Village Campus,nan,nan,nan
3730,https://www.zu.ac.ae/main/en/CPDO/campuses/dxb-academic-campus,Dubai - Academic City Campus,nan,nan,nan
3731,https://www.zu.ac.ae/main/en/CPDO/campuses/auh-campus,Abu Dhabi - Madinat Zayed Campus,nan,nan,nan
3732,https://www.zu.ac.ae/main/en/CPDO/what-we-do,What We Do ,nan,nan,nan
3733,https://www.zu.ac.ae/main/en/CPDO/index,Campus Physical Development Office,nan,nan,nan
3734,https://www.zu.ac.ae/main/en/CPDO/index,Campus Physical Development Office,nan,nan,nan
3735,https://www.zu.ac.ae/main/en/css/academic_support,Academic Support,nan,nan,nan
3736,https://www.zu.ac.ae/main/en/css/advising_resources,Advising Resources,nan,nan,nan
3737,https://www.zu.ac.ae/main/en/css/_videos/Blackboard-Training,How to complete the EHS Blackboard Training,nan,nan,nan
3738,https://www.zu.ac.ae/main/en/css/_videos/SAP-overview,Accessing the Student Access Portal,nan,nan,nan
3739,https://www.zu.ac.ae/main/en/css/_videos/student-advising-arm,How to book an appointment with your academic advisor using the electronic system (ARM) ?,nan,nan,nan
3740,https://www.zu.ac.ae/main/en/css/_hidden/new-student-success-week-2,New Student Success,nan,nan,nan
3741,https://www.zu.ac.ae/main/en/css/_hidden/new-student-success-week-1,New Student Success,nan,nan,nan
3742,https://www.zu.ac.ae/main/en/css/_hidden/new-student-success-week-0,New Student Success,nan,nan,nan
3743,https://www.zu.ac.ae/main/en/css/_hidden/new-student-success-CIS-Laptop,New Student Success,nan,nan,nan
3744,https://www.zu.ac.ae/main/en/css/_hidden/new-student-success-newly-admitted,New Student Success,nan,nan,nan
3745,https://www.zu.ac.ae/main/en/css/_hidden/FAQs,FAQs,nan,nan,nan
3746,https://www.zu.ac.ae/main/en/css/_hidden/css_team,CSS Team,nan,nan,nan
3747,https://www.zu.ac.ae/main/en/css/_hidden/guidance-success,Guidance for Success,nan,nan,nan
3748,https://www.zu.ac.ae/main/en/css/_hidden/academic_support,Academic Advising Services,nan,nan,nan
3749,https://www.zu.ac.ae/main/en/css/_hidden/about_us,About Us,nan,nan,nan
3750,https://www.zu.ac.ae/main/en/css/_old-site/campus_collaboration,Campus Collaboration Initiatives,nan,nan,nan
3751,https://www.zu.ac.ae/main/en/css/_old-site/parent_workshops,Parent Workshops,nan,nan,nan
3752,https://www.zu.ac.ae/main/en/css/_old-site/conduct,Student Conduct Referral Program,nan,nan,nan
3753,https://www.zu.ac.ae/main/en/css/_old-site/internships,Internships,nan,nan,nan
3754,https://www.zu.ac.ae/main/en/css/_old-site/academic_success_prog,Academic Success Workshops,nan,nan,nan
3755,https://www.zu.ac.ae/main/en/css/_old-site/mission,Our Mission,nan,nan,nan
3756,https://www.zu.ac.ae/main/en/css/zu-resources,ZU Resources,nan,nan,nan
3757,https://www.zu.ac.ae/main/en/css/contact_colleges,Colleges Contact,nan,nan,nan
3758,https://www.zu.ac.ae/main/en/css/contact_us,Contact Us,nan,nan,nan
3759,https://www.zu.ac.ae/main/en/css/workshop-session,Workshop Sessions,nan,nan,nan
3760,https://www.zu.ac.ae/main/en/css/advising_systems,Advising Systems,nan,nan,nan
3761,https://www.zu.ac.ae/main/en/css/new-student-success,New Student Success,nan,nan,nan
3762,https://www.zu.ac.ae/main/en/css/academic_advising,Academic Advising Services,nan,nan,nan
3763,https://www.zu.ac.ae/main/en/css/index,Center for Student Success,nan,nan,nan
3764,https://www.zu.ac.ae/main/en/css/index,Center for Student Success,nan,nan,nan
3765,https://www.zu.ac.ae/main/en/2211018.index,"Zayed University, United Arab Emirates",most rapidly growing universities in the United Arab Emirates,nan,nan
3766,https://www.zu.ac.ae/main/en/financial_aid/index,Financial Aid,nan,nan,nan
3767,https://www.zu.ac.ae/main/en/library/_extranet/index,Library & Learning Commons,nan,nan,nan
3768,https://www.zu.ac.ae/main/en/library/_workshop/index,Assessment Workshop,nan,nan,nan
3769,https://www.zu.ac.ae/main/en/library/_iln-gcc-2020/index,ILN GCC Spring Symposium 2020,nan,nan,nan
3770,https://www.zu.ac.ae/main/en/library/vision-and-mission,Vision and Mission,nan,nan,nan
3771,https://www.zu.ac.ae/main/en/library/research_tools,Research Tools,nan,nan,nan
3772,https://www.zu.ac.ae/main/en/library/services,Services,nan,nan,nan
3773,https://www.zu.ac.ae/main/en/library/about_us,About Us,nan,nan,nan
3774,https://www.zu.ac.ae/main/en/library/index,Library & Learning Commons,"Library & Learning Commons
",nan,nan
3775,https://www.zu.ac.ae/main/en/library/index,Library & Learning Commons,"Library & Learning Commons
",nan,nan
3776,https://www.zu.ac.ae/main/en/somepage,test,nan,nan,nan
3777,https://www.zu.ac.ae/main/en/sitemap,Site Map,nan,nan,nan
3778,https://www.zu.ac.ae/main/en/support/archive,Archive,nan,nan,nan
3779,https://www.zu.ac.ae/main/en/support/policies,Policies,nan,nan,nan
3780,https://www.zu.ac.ae/main/en/support/glossary,Abbreviations and Glossary,nan,nan,nan
3781,https://www.zu.ac.ae/main/en/support/help,Help,"Zayed University is most rapidly growing universities in the United Arab Emirates and Dubai.
",nan,nan
3782,https://www.zu.ac.ae/main/en/support/honor_code,Honor Code,nan,nan,nan
3783,https://www.zu.ac.ae/main/en/support/index,Disclaimer,nan,nan,nan
3784,https://www.zu.ac.ae/main/en/support/privacy_policy,Privacy Policy,nan,nan,nan
3785,https://www.zu.ac.ae/main/en/support/terms_conditions,Terms and Conditions,nan,nan,nan
3786,https://www.zu.ac.ae/main/en/support/disclaimer,Disclaimer,nan,nan,nan
3787,https://www.zu.ac.ae/main/en/support/copyright,Copyright,nan,nan,nan
3788,https://www.zu.ac.ae/main/en/support/accessibility,Accessibility,nan,nan,nan
3789,https://www.zu.ac.ae/main/en/menu,Menu Test,nan,nan,nan
3790,https://www.zu.ac.ae/main/en/open_data,Open Data,nan,nan,nan
3791,https://www.zu.ac.ae/main/en/__mpd/browsealoud,About the University,"Zayed University is a national and regional leader in educational innovation. Founded in 1998 and proudly bearing the name of the Founder of the Nation – the late Sheikh Zayed bin Sultan Al Nahyan, this flagship institution has met the President’s high expectations. Today, Zayed University has two modern campuses in Dubai and Abu Dhabi that welcome both national and international students.",nan,nan
3792,https://www.zu.ac.ae/main/en/year-of-reading/_news_items/classic,100 Classic Books; a reading challenge,The coordinator of the reading corner presents a list of classical books to the participants and encourages them to join a challenge in which they have to read 100 classical books in both Arabic and English in the reading corner; the participants present the books they read and discuss their topics. ,nan,nan
3793,https://www.zu.ac.ae/main/en/year-of-reading/_news_items/ADIBF,Participation in Abu Dhabi International Book Fair,"Zayed University organized a workshop on the topic of reading and the path to academic success for parents of school and university students. It also included a cooperation with SeaCulture Foundation to perform a number of workshops for the audience on “How to make my child read”, ""Vitamin D"", ""Mental Awakens"", ""Al-Jahith Literature"", ""Arabic Calligraphy"", ""How to read fast"", and ""How to analyze a movie adapted from a novel"". The participation was concluded by the publishing of two books written by Zayed University graduates and another book by a current student. ",nan,nan
3794,https://www.zu.ac.ae/main/en/publications/index,Download College Books,nan,nan,nan
3795,https://www.zu.ac.ae/main/en/explore_zu/catalog/index,Zayed University Catalog 2021 - 2022,nan,nan,nan
3796,https://www.zu.ac.ae/main/en/__mpd/opendata/index,index,nan,nan,nan
3797,https://www.zu.ac.ae/main/en/ocd/_hidden/campus_access/contact_us,Contact Us,nan,nan,nan
3798,https://www.zu.ac.ae/main/en/ocd/_hidden/campus_access/car_registration,Car registration guidelines,nan,nan,nan
3799,https://www.zu.ac.ae/main/en/ocd/_hidden/campus_access/sms_registration,Guidelines for Registration to SMS service ,nan,nan,nan
3800,https://www.zu.ac.ae/main/en/ocd/_hidden/campus_access/index,Campus Access,nan,nan,nan
3801,https://www.zu.ac.ae/main/en/ocd/Pals/_hidden/download,Download the new PALs App,nan,nan,nan
3802,https://www.zu.ac.ae/main/en/ocd/Pals/_hidden/day,A Day in the life of a PAL ,nan,nan,nan
3803,https://www.zu.ac.ae/main/en/ocd/Pals/become,How do you become a PAL?,nan,nan,nan
3804,https://www.zu.ac.ae/main/en/ocd/Pals/follow,Follow the PALs Program on Social Media,nan,nan,nan
3805,https://www.zu.ac.ae/main/en/ocd/Pals/VPALs-Information,V-PALs Information,nan,nan,nan
3806,https://www.zu.ac.ae/main/en/ocd/Pals/where,Where are the PALs? ,nan,nan,nan
3807,https://www.zu.ac.ae/main/en/ocd/Pals/how,How can a PAL help you?,nan,nan,nan
3808,https://www.zu.ac.ae/main/en/ocd/Pals/who,Who are the PALs?,nan,nan,nan
3809,https://www.zu.ac.ae/main/en/ocd/Pals/index,Peer Assistance Leaders (PALs),nan,nan,nan
